date,pre_close,open,high,low,close,changeinprice,changeinrate,diffrate
2015/11/6,3522.819 ,3514.436 ,3596.382 ,3508.827 ,3590.032 ,67.214 ,1.908 ,-0.238 
2015/11/9,3590.032 ,3588.498 ,3673.760 ,3588.498 ,3646.881 ,56.849 ,1.584 ,-0.043 
2015/11/10,3646.881 ,3617.396 ,3669.533 ,3607.891 ,3640.485 ,-6.396 ,-0.175 ,-0.809 
2015/11/11,3640.485 ,3635.004 ,3654.877 ,3605.621 ,3650.249 ,9.764 ,0.268 ,-0.151 
2015/11/12,3650.249 ,3656.817 ,3659.315 ,3603.228 ,3632.902 ,-17.348 ,-0.475 ,0.180 
2015/11/13,3632.902 ,3600.764 ,3632.556 ,3564.809 ,3580.839 ,-52.063 ,-1.433 ,-0.885 
2015/11/16,3580.839 ,3522.461 ,3607.612 ,3519.421 ,3606.957 ,26.119 ,0.729 ,-1.630 
2015/11/17,3606.957 ,3629.977 ,3678.273 ,3598.068 ,3604.795 ,-2.162 ,-0.060 ,0.638 
2015/11/18,3604.795 ,3605.061 ,3617.069 ,3558.697 ,3568.468 ,-36.328 ,-1.008 ,0.007 
2015/11/19,3568.468 ,3573.776 ,3618.213 ,3561.044 ,3617.062 ,48.594 ,1.362 ,0.149 
2015/11/20,3617.062 ,3620.791 ,3640.529 ,3607.915 ,3630.500 ,13.438 ,0.372 ,0.103 
2015/11/23,3630.500 ,3630.867 ,3654.754 ,3598.871 ,3610.320 ,-20.180 ,-0.556 ,0.010 
2015/11/24,3610.320 ,3602.887 ,3616.484 ,3563.104 ,3616.113 ,5.793 ,0.161 ,-0.206 
2015/11/25,3616.113 ,3614.068 ,3648.367 ,3607.518 ,3647.930 ,31.818 ,0.880 ,-0.057 
2015/11/26,3647.930 ,3659.574 ,3668.376 ,3629.865 ,3635.552 ,-12.378 ,-0.339 ,0.319 
2015/11/27,3635.552 ,3616.544 ,3621.897 ,3412.427 ,3436.303 ,-199.249 ,-5.481 ,-0.523 
2015/11/30,3436.303 ,3433.855 ,3470.371 ,3327.812 ,3445.405 ,9.102 ,0.265 ,-0.071 
2015/12/1,3445.405 ,3442.441 ,3483.414 ,3417.545 ,3456.309 ,10.904 ,0.317 ,-0.086 
2015/12/2,3456.309 ,3450.278 ,3538.847 ,3427.661 ,3536.905 ,80.597 ,2.332 ,-0.174 
2015/12/3,3536.905 ,3525.727 ,3591.730 ,3517.230 ,3584.824 ,47.919 ,1.355 ,-0.316 
2015/12/4,3584.824 ,3558.149 ,3568.970 ,3510.412 ,3524.992 ,-59.832 ,-1.669 ,-0.744 
2015/12/7,3524.992 ,3529.806 ,3543.945 ,3506.625 ,3536.927 ,11.935 ,0.339 ,0.137 
2015/12/8,3536.927 ,3518.648 ,3518.648 ,3466.790 ,3470.070 ,-66.857 ,-1.890 ,-0.517 
2015/12/9,3470.070 ,3462.583 ,3495.702 ,3454.879 ,3472.439 ,2.370 ,0.068 ,-0.216 
2015/12/10,3472.439 ,3469.806 ,3503.654 ,3446.273 ,3455.495 ,-16.944 ,-0.488 ,-0.076 
2015/12/11,3455.495 ,3441.597 ,3455.548 ,3410.924 ,3434.581 ,-20.914 ,-0.605 ,-0.402 
2015/12/14,3434.581 ,3403.507 ,3521.779 ,3399.280 ,3520.668 ,86.087 ,2.507 ,-0.905 
2015/12/15,3520.668 ,3518.126 ,3529.961 ,3496.854 ,3510.354 ,-10.314 ,-0.293 ,-0.072 
2015/12/16,3510.354 ,3522.091 ,3538.689 ,3506.291 ,3516.187 ,5.833 ,0.166 ,0.334 
2015/12/17,3516.187 ,3533.628 ,3583.408 ,3533.628 ,3579.999 ,63.812 ,1.815 ,0.496 
2015/12/18,3579.999 ,3574.940 ,3614.698 ,3568.161 ,3578.964 ,-1.035 ,-0.029 ,-0.141 
2015/12/21,3578.964 ,3568.581 ,3651.056 ,3565.751 ,3642.472 ,63.508 ,1.775 ,-0.290 
2015/12/22,3642.472 ,3645.990 ,3652.635 ,3616.870 ,3651.767 ,9.295 ,0.255 ,0.097 
2015/12/23,3651.767 ,3653.282 ,3684.567 ,3633.025 ,3636.089 ,-15.678 ,-0.429 ,0.041 
2015/12/24,3636.089 ,3631.313 ,3640.221 ,3572.277 ,3612.485 ,-23.604 ,-0.649 ,-0.131 
2015/12/25,3612.485 ,3614.054 ,3635.256 ,3601.738 ,3627.914 ,15.429 ,0.427 ,0.043 
2015/12/28,3627.914 ,3635.769 ,3641.588 ,3533.779 ,3533.779 ,-94.135 ,-2.595 ,0.217 
2015/12/29,3533.779 ,3528.395 ,3564.171 ,3515.520 ,3563.736 ,29.957 ,0.848 ,-0.152 
2015/12/30,3563.736 ,3566.731 ,3573.684 ,3538.112 ,3572.876 ,9.140 ,0.257 ,0.084 
2015/12/31,3572.876 ,3570.467 ,3580.602 ,3538.353 ,3539.182 ,-33.694 ,-0.943 ,-0.067 
2016/1/4,3539.182 ,3536.589 ,3538.689 ,3295.741 ,3296.258 ,-242.924 ,-6.864 ,-0.073 
2016/1/5,3296.258 ,3196.651 ,3328.139 ,3189.605 ,3287.711 ,-8.547 ,-0.259 ,-3.022 
2016/1/6,3287.711 ,3291.195 ,3362.974 ,3288.933 ,3361.840 ,74.129 ,2.255 ,0.106 
2016/1/7,3361.840 ,3309.657 ,3309.657 ,3115.885 ,3125.002 ,-236.838 ,-7.045 ,-1.552 
2016/1/8,3125.002 ,3194.625 ,3235.451 ,3056.878 ,3186.412 ,61.410 ,1.965 ,2.228 
2016/1/11,3186.412 ,3131.853 ,3166.215 ,3016.697 ,3016.704 ,-169.708 ,-5.326 ,-1.712 
2016/1/12,3016.704 ,3026.159 ,3047.664 ,2978.463 ,3022.861 ,6.157 ,0.204 ,0.313 
2016/1/13,3022.861 ,3041.107 ,3059.015 ,2949.290 ,2949.597 ,-73.264 ,-2.424 ,0.604 
2016/1/14,2949.597 ,2874.049 ,3012.293 ,2867.553 ,3007.649 ,58.052 ,1.968 ,-2.561 
2016/1/15,3007.649 ,2988.048 ,3001.708 ,2883.868 ,2900.970 ,-106.679 ,-3.547 ,-0.652 
2016/1/18,2900.970 ,2847.539 ,2945.450 ,2844.704 ,2913.837 ,12.867 ,0.444 ,-1.842 
2016/1/19,2913.837 ,2914.408 ,3012.068 ,2906.404 ,3007.739 ,93.903 ,3.223 ,0.020 
2016/1/20,3007.739 ,2993.014 ,3016.283 ,2951.922 ,2976.694 ,-31.045 ,-1.032 ,-0.490 
2016/1/21,2976.694 ,2934.391 ,2998.790 ,2880.085 ,2880.482 ,-96.212 ,-3.232 ,-1.421 
2016/1/22,2880.482 ,2911.112 ,2931.359 ,2851.733 ,2916.562 ,36.080 ,1.253 ,1.063 
2016/1/25,2916.562 ,2934.078 ,2955.783 ,2911.829 ,2938.515 ,21.953 ,0.753 ,0.601 
2016/1/26,2938.515 ,2907.718 ,2911.991 ,2743.839 ,2749.785 ,-188.730 ,-6.423 ,-1.048 
2016/1/27,2749.785 ,2756.082 ,2768.772 ,2638.302 ,2735.558 ,-14.227 ,-0.517 ,0.229 
2016/1/28,2735.558 ,2711.158 ,2740.536 ,2647.493 ,2655.661 ,-79.897 ,-2.921 ,-0.892 
2016/1/29,2655.661 ,2652.854 ,2755.367 ,2649.791 ,2737.600 ,81.939 ,3.085 ,-0.106 
2016/2/1,2737.600 ,2730.984 ,2735.255 ,2655.623 ,2688.854 ,-48.746 ,-1.781 ,-0.242 
2016/2/2,2688.854 ,2687.982 ,2755.159 ,2687.982 ,2749.570 ,60.716 ,2.258 ,-0.032 
2016/2/3,2749.570 ,2719.574 ,2746.072 ,2696.884 ,2739.247 ,-10.323 ,-0.375 ,-1.091 
2016/2/4,2739.247 ,2751.432 ,2793.298 ,2751.314 ,2781.023 ,41.776 ,1.525 ,0.445 
2016/2/5,2781.023 ,2783.076 ,2790.061 ,2762.160 ,2763.492 ,-17.531 ,-0.630 ,0.074 
2016/2/15,2763.492 ,2684.961 ,2760.359 ,2682.090 ,2746.196 ,-17.296 ,-0.626 ,-2.842 
2016/2/16,2746.196 ,2758.579 ,2840.622 ,2758.579 ,2836.571 ,90.375 ,3.291 ,0.451 
2016/2/17,2836.571 ,2829.764 ,2868.701 ,2824.356 ,2867.338 ,30.767 ,1.085 ,-0.240 
2016/2/18,2867.338 ,2881.777 ,2893.215 ,2857.699 ,2862.893 ,-4.445 ,-0.155 ,0.504 
2016/2/19,2862.893 ,2854.904 ,2872.724 ,2840.488 ,2860.021 ,-2.872 ,-0.100 ,-0.279 
2016/2/22,2860.021 ,2888.598 ,2933.964 ,2880.347 ,2927.175 ,67.154 ,2.348 ,0.999 
2016/2/23,2927.175 ,2925.708 ,2928.048 ,2872.282 ,2903.331 ,-23.844 ,-0.815 ,-0.050 
2016/2/24,2903.331 ,2889.885 ,2929.871 ,2872.274 ,2928.896 ,25.565 ,0.881 ,-0.463 
2016/2/25,2928.896 ,2922.237 ,2922.237 ,2729.851 ,2741.245 ,-187.651 ,-6.407 ,-0.227 
2016/2/26,2741.245 ,2760.058 ,2784.753 ,2715.874 ,2767.210 ,25.965 ,0.947 ,0.686 
2016/2/29,2767.210 ,2754.814 ,2755.890 ,2638.963 ,2687.979 ,-79.231 ,-2.863 ,-0.448 
2016/3/1,2687.979 ,2688.380 ,2747.562 ,2668.757 ,2733.170 ,45.191 ,1.681 ,0.015 
2016/3/2,2733.170 ,2733.767 ,2852.700 ,2732.539 ,2849.681 ,116.511 ,4.263 ,0.022 
2016/3/3,2849.681 ,2847.331 ,2878.445 ,2840.874 ,2859.758 ,10.077 ,0.354 ,-0.082 
2016/3/4,2859.758 ,2848.538 ,2880.372 ,2808.849 ,2874.147 ,14.389 ,0.503 ,-0.392 
2016/3/7,2874.147 ,2886.640 ,2911.839 ,2871.346 ,2897.340 ,23.193 ,0.807 ,0.435 
2016/3/8,2897.340 ,2895.666 ,2902.621 ,2802.563 ,2901.387 ,4.047 ,0.140 ,-0.058 
2016/3/9,2901.387 ,2839.411 ,2863.015 ,2811.718 ,2862.556 ,-38.831 ,-1.338 ,-2.136 
2016/3/10,2862.556 ,2847.567 ,2863.176 ,2803.476 ,2804.726 ,-57.830 ,-2.020 ,-0.524 
2016/3/11,2804.726 ,2781.600 ,2815.607 ,2772.551 ,2810.307 ,5.581 ,0.199 ,-0.825 
2016/3/14,2810.307 ,2830.084 ,2889.816 ,2823.028 ,2859.499 ,49.192 ,1.750 ,0.704 
2016/3/15,2859.499 ,2853.978 ,2865.787 ,2819.795 ,2864.368 ,4.869 ,0.170 ,-0.193 
2016/3/16,2864.368 ,2858.709 ,2881.529 ,2854.192 ,2870.430 ,6.062 ,0.212 ,-0.198 
2016/3/17,2870.430 ,2875.411 ,2921.000 ,2857.191 ,2904.832 ,34.402 ,1.199 ,0.174 
2016/3/18,2904.832 ,2915.518 ,2971.551 ,2908.742 ,2955.150 ,50.318 ,1.732 ,0.368 
2016/3/21,2955.150 ,2978.455 ,3028.322 ,2973.758 ,3018.802 ,63.652 ,2.154 ,0.789 
2016/3/22,3018.802 ,3001.630 ,3019.101 ,2988.426 ,2999.363 ,-19.439 ,-0.644 ,-0.569 
2016/3/23,2999.363 ,2991.169 ,3012.560 ,2980.855 ,3009.960 ,10.597 ,0.353 ,-0.273 
2016/3/24,3009.960 ,2986.801 ,2998.154 ,2960.537 ,2960.970 ,-48.990 ,-1.628 ,-0.769 
2016/3/25,2960.970 ,2956.200 ,2981.408 ,2952.106 ,2979.434 ,18.464 ,0.624 ,-0.161 
2016/3/28,2979.434 ,2988.010 ,3008.168 ,2948.526 ,2957.820 ,-21.614 ,-0.725 ,0.288 
2016/3/29,2957.820 ,2956.705 ,2962.203 ,2905.251 ,2919.832 ,-37.988 ,-1.284 ,-0.038 
2016/3/30,2919.832 ,2941.218 ,3001.106 ,2941.218 ,3000.645 ,80.813 ,2.768 ,0.732 
2016/3/31,3000.645 ,3009.367 ,3023.409 ,2992.916 ,3003.915 ,3.270 ,0.109 ,0.291 
2016/4/1,3003.915 ,2997.088 ,3009.673 ,2956.247 ,3009.530 ,5.615 ,0.187 ,-0.227 
2016/4/5,3009.530 ,3000.938 ,3057.330 ,2993.148 ,3053.065 ,43.535 ,1.447 ,-0.285 
2016/4/6,3053.065 ,3039.745 ,3059.794 ,3029.005 ,3050.592 ,-2.473 ,-0.081 ,-0.436 
2016/4/7,3050.592 ,3058.339 ,3062.358 ,3007.060 ,3008.420 ,-42.172 ,-1.382 ,0.254 
2016/4/8,3008.420 ,2988.200 ,2996.171 ,2960.460 ,2984.958 ,-23.462 ,-0.780 ,-0.672 
2016/4/11,2984.958 ,3006.909 ,3048.977 ,3006.909 ,3033.957 ,48.999 ,1.642 ,0.735 
2016/4/12,3033.957 ,3031.301 ,3036.825 ,3001.315 ,3023.646 ,-10.311 ,-0.340 ,-0.088 
2016/4/13,3023.646 ,3041.358 ,3097.165 ,3041.358 ,3066.638 ,42.992 ,1.422 ,0.586 
2016/4/14,3066.638 ,3080.090 ,3086.698 ,3056.989 ,3082.362 ,15.724 ,0.513 ,0.439 
2016/4/15,3082.362 ,3085.026 ,3089.951 ,3066.872 ,3078.117 ,-4.245 ,-0.138 ,0.086 
2016/4/18,3078.117 ,3058.463 ,3058.463 ,3022.970 ,3033.660 ,-44.457 ,-1.444 ,-0.639 
2016/4/19,3033.660 ,3047.133 ,3054.503 ,3024.895 ,3042.823 ,9.163 ,0.302 ,0.444 
2016/4/20,3042.823 ,3050.381 ,3055.689 ,2905.049 ,2972.584 ,-70.239 ,-2.308 ,0.248 
2016/4/21,2972.584 ,2954.370 ,2990.673 ,2943.464 ,2952.891 ,-19.693 ,-0.663 ,-0.613 
2016/4/22,2952.891 ,2933.035 ,2960.209 ,2926.776 ,2959.240 ,6.349 ,0.215 ,-0.672 
2016/4/25,2959.240 ,2949.973 ,2954.092 ,2917.020 ,2946.670 ,-12.570 ,-0.425 ,-0.313 
2016/4/26,2946.670 ,2944.716 ,2965.429 ,2933.971 ,2964.700 ,18.030 ,0.612 ,-0.066 
2016/4/27,2964.700 ,2967.190 ,2976.022 ,2949.432 ,2953.671 ,-11.029 ,-0.372 ,0.084 
2016/4/28,2953.671 ,2955.742 ,2959.512 ,2916.374 ,2945.589 ,-8.082 ,-0.274 ,0.070 
2016/4/29,2945.589 ,2935.376 ,2950.576 ,2930.357 ,2938.324 ,-7.265 ,-0.247 ,-0.347 
2016/5/3,2938.324 ,2940.392 ,2993.535 ,2929.815 ,2992.643 ,54.319 ,1.849 ,0.070 
2016/5/4,2992.643 ,2983.027 ,3004.418 ,2978.330 ,2991.272 ,-1.371 ,-0.046 ,-0.321 
2016/5/5,2991.272 ,2987.022 ,2999.118 ,2977.200 ,2997.842 ,6.570 ,0.220 ,-0.142 
2016/5/6,2997.842 ,2998.402 ,3003.590 ,2913.036 ,2913.248 ,-84.594 ,-2.822 ,0.019 
2016/5/9,2913.248 ,2896.162 ,2896.162 ,2821.826 ,2832.113 ,-81.135 ,-2.785 ,-0.586 
2016/5/10,2832.113 ,2822.327 ,2845.238 ,2820.164 ,2832.591 ,0.478 ,0.017 ,-0.346 
2016/5/11,2832.591 ,2843.545 ,2857.254 ,2818.699 ,2837.037 ,4.446 ,0.157 ,0.387 
2016/5/12,2837.037 ,2812.108 ,2839.276 ,2781.236 ,2835.862 ,-1.175 ,-0.041 ,-0.879 
2016/5/13,2835.862 ,2828.462 ,2850.093 ,2814.115 ,2827.109 ,-8.753 ,-0.309 ,-0.261 
2016/5/16,2827.109 ,2816.775 ,2851.229 ,2804.991 ,2850.862 ,23.753 ,0.840 ,-0.366 
2016/5/17,2850.862 ,2850.926 ,2860.321 ,2832.459 ,2843.684 ,-7.178 ,-0.252 ,0.002 
2016/5/18,2843.684 ,2828.178 ,2828.255 ,2781.417 ,2807.514 ,-36.170 ,-1.272 ,-0.545 
2016/5/19,2807.514 ,2802.315 ,2829.402 ,2801.548 ,2806.906 ,-0.608 ,-0.022 ,-0.185 
2016/5/20,2806.906 ,2792.888 ,2825.952 ,2785.080 ,2825.483 ,18.577 ,0.662 ,-0.499 
2016/5/23,2825.483 ,2826.312 ,2848.071 ,2826.256 ,2843.645 ,18.162 ,0.643 ,0.029 
2016/5/24,2843.645 ,2839.682 ,2839.695 ,2807.188 ,2821.666 ,-21.979 ,-0.773 ,-0.139 
2016/5/25,2821.666 ,2835.029 ,2843.165 ,2807.749 ,2815.086 ,-6.580 ,-0.233 ,0.474 
2016/5/26,2815.086 ,2813.543 ,2827.092 ,2780.763 ,2822.443 ,7.357 ,0.261 ,-0.055 
2016/5/27,2822.443 ,2817.968 ,2832.799 ,2809.799 ,2821.046 ,-1.397 ,-0.050 ,-0.159 
2016/5/30,2821.046 ,2814.651 ,2830.970 ,2794.661 ,2822.451 ,1.405 ,0.050 ,-0.227 
2016/5/31,2822.451 ,2822.593 ,2917.135 ,2822.593 ,2916.616 ,94.165 ,3.336 ,0.005 
2016/6/1,2916.616 ,2917.154 ,2929.076 ,2909.512 ,2913.508 ,-3.108 ,-0.107 ,0.018 
2016/6/2,2913.508 ,2911.219 ,2925.670 ,2906.524 ,2925.229 ,11.721 ,0.402 ,-0.079 
2016/6/3,2925.229 ,2929.788 ,2945.519 ,2915.185 ,2938.682 ,13.453 ,0.460 ,0.156 
2016/6/6,2938.682 ,2940.994 ,2945.942 ,2922.283 ,2934.098 ,-4.584 ,-0.156 ,0.079 
2016/6/7,2934.098 ,2936.282 ,2938.444 ,2923.502 ,2936.045 ,1.947 ,0.066 ,0.074 
2016/6/8,2936.045 ,2932.376 ,2937.986 ,2908.367 ,2927.159 ,-8.886 ,-0.303 ,-0.125 
2016/6/13,2927.159 ,2897.273 ,2911.158 ,2832.507 ,2833.071 ,-94.088 ,-3.214 ,-1.021 
2016/6/14,2833.071 ,2824.229 ,2843.456 ,2822.061 ,2842.189 ,9.118 ,0.322 ,-0.312 
2016/6/15,2842.189 ,2814.693 ,2894.264 ,2811.781 ,2887.210 ,45.021 ,1.584 ,-0.967 
2016/6/16,2887.210 ,2878.402 ,2887.743 ,2865.388 ,2872.817 ,-14.393 ,-0.499 ,-0.305 
2016/6/17,2872.817 ,2873.009 ,2900.299 ,2872.185 ,2885.105 ,12.288 ,0.428 ,0.007 
2016/6/20,2885.105 ,2887.636 ,2891.658 ,2864.020 ,2888.809 ,3.704 ,0.128 ,0.088 
2016/6/21,2888.809 ,2898.384 ,2919.302 ,2869.176 ,2878.558 ,-10.251 ,-0.355 ,0.331 
2016/6/22,2878.558 ,2872.734 ,2905.978 ,2869.513 ,2905.550 ,26.992 ,0.938 ,-0.202 
2016/6/23,2905.550 ,2902.398 ,2904.112 ,2878.661 ,2891.960 ,-13.590 ,-0.468 ,-0.108 
2016/6/24,2891.960 ,2883.759 ,2899.569 ,2807.598 ,2854.286 ,-37.674 ,-1.303 ,-0.284 
2016/6/27,2854.286 ,2840.559 ,2895.731 ,2840.277 ,2895.703 ,41.417 ,1.451 ,-0.481 
2016/6/28,2895.703 ,2885.011 ,2913.582 ,2878.824 ,2912.557 ,16.854 ,0.582 ,-0.369 
2016/6/29,2912.557 ,2918.534 ,2933.997 ,2915.062 ,2931.592 ,19.035 ,0.654 ,0.205 
2016/6/30,2931.592 ,2931.481 ,2938.137 ,2922.312 ,2929.606 ,-1.986 ,-0.068 ,-0.004 
2016/7/1,2929.606 ,2931.802 ,2944.989 ,2925.810 ,2932.476 ,2.870 ,0.098 ,0.075 
2016/7/4,2932.476 ,2924.293 ,2992.498 ,2922.520 ,2988.604 ,56.128 ,1.914 ,-0.279 
2016/7/5,2988.604 ,2991.752 ,3010.275 ,2990.642 ,3006.392 ,17.788 ,0.595 ,0.105 
2016/7/6,3006.392 ,2998.521 ,3017.652 ,2984.828 ,3017.292 ,10.900 ,0.363 ,-0.262 
2016/7/7,3017.292 ,3009.353 ,3024.109 ,2994.643 ,3016.847 ,-0.445 ,-0.015 ,-0.263 
2016/7/8,3016.847 ,3000.326 ,3001.551 ,2983.881 ,2988.094 ,-28.753 ,-0.953 ,-0.548 
2016/7/11,2988.094 ,2993.749 ,3022.944 ,2990.907 ,2994.917 ,6.823 ,0.228 ,0.189 
2016/7/12,2994.917 ,2992.520 ,3049.681 ,2984.421 ,3049.381 ,54.464 ,1.819 ,-0.080 
2016/7/13,3049.381 ,3049.513 ,3069.047 ,3048.199 ,3060.689 ,11.308 ,0.371 ,0.004 
2016/7/14,3060.689 ,3054.975 ,3057.046 ,3036.523 ,3054.018 ,-6.671 ,-0.218 ,-0.187 
2016/7/15,3054.018 ,3056.682 ,3062.683 ,3044.538 ,3054.296 ,0.278 ,0.009 ,0.087 
2016/7/18,3054.296 ,3047.637 ,3058.321 ,3031.639 ,3043.564 ,-10.732 ,-0.351 ,-0.218 
2016/7/19,3043.564 ,3040.226 ,3043.600 ,3014.289 ,3036.598 ,-6.966 ,-0.229 ,-0.110 
2016/7/20,3036.598 ,3034.714 ,3042.997 ,3022.631 ,3027.900 ,-8.698 ,-0.286 ,-0.062 
2016/7/21,3027.900 ,3027.604 ,3053.334 ,3027.368 ,3039.009 ,11.109 ,0.367 ,-0.010 
2016/7/22,3039.009 ,3038.118 ,3039.270 ,3007.457 ,3012.816 ,-26.193 ,-0.862 ,-0.029 
2016/7/25,3012.816 ,3008.094 ,3027.123 ,3003.292 ,3015.828 ,3.012 ,0.100 ,-0.157 
2016/7/26,3015.828 ,3014.040 ,3050.615 ,3013.802 ,3050.166 ,34.338 ,1.139 ,-0.059 
2016/7/27,3050.166 ,3050.368 ,3057.424 ,2939.227 ,2991.999 ,-58.167 ,-1.907 ,0.007 
2016/7/28,2991.999 ,2980.501 ,3003.363 ,2968.182 ,2994.323 ,2.324 ,0.078 ,-0.384 
2016/7/29,2994.323 ,2992.536 ,3000.055 ,2972.917 ,2979.339 ,-14.984 ,-0.500 ,-0.060 
2016/8/1,2979.339 ,2971.949 ,2972.875 ,2931.963 ,2953.385 ,-25.954 ,-0.871 ,-0.248 
2016/8/2,2953.385 ,2950.080 ,2971.279 ,2946.637 ,2971.279 ,17.894 ,0.606 ,-0.112 
2016/8/3,2971.279 ,2963.215 ,2981.156 ,2956.786 ,2978.461 ,7.182 ,0.242 ,-0.271 
2016/8/4,2978.461 ,2976.410 ,2982.860 ,2958.933 ,2982.426 ,3.965 ,0.133 ,-0.069 
2016/8/5,2982.426 ,2978.778 ,2991.677 ,2971.564 ,2976.696 ,-5.730 ,-0.192 ,-0.122 
2016/8/8,2976.696 ,2972.625 ,3004.718 ,2959.048 ,3004.277 ,27.581 ,0.927 ,-0.137 
2016/8/9,3004.277 ,3001.306 ,3025.911 ,2998.677 ,3025.681 ,21.404 ,0.713 ,-0.099 
2016/8/10,3025.681 ,3023.472 ,3033.196 ,3017.090 ,3018.746 ,-6.935 ,-0.229 ,-0.073 
2016/8/11,3018.746 ,3013.678 ,3038.048 ,3001.168 ,3002.638 ,-16.108 ,-0.534 ,-0.168 
2016/8/12,3002.638 ,3000.273 ,3051.054 ,2999.039 ,3050.667 ,48.029 ,1.600 ,-0.079 
2016/8/15,3050.667 ,3056.484 ,3137.476 ,3053.871 ,3125.195 ,74.528 ,2.443 ,0.191 
2016/8/16,3125.195 ,3130.533 ,3140.441 ,3102.065 ,3110.037 ,-15.158 ,-0.485 ,0.171 
2016/8/17,3110.037 ,3106.991 ,3114.255 ,3090.281 ,3109.555 ,-0.482 ,-0.016 ,-0.098 
2016/8/18,3109.555 ,3107.753 ,3125.581 ,3093.317 ,3104.114 ,-5.441 ,-0.175 ,-0.058 
2016/8/19,3104.114 ,3100.391 ,3113.344 ,3082.771 ,3108.102 ,3.988 ,0.129 ,-0.120 
2016/8/22,3108.102 ,3107.381 ,3112.740 ,3083.593 ,3084.805 ,-23.297 ,-0.750 ,-0.023 
2016/8/23,3084.805 ,3081.572 ,3101.110 ,3073.529 ,3089.706 ,4.901 ,0.159 ,-0.105 
2016/8/24,3089.706 ,3092.020 ,3097.148 ,3079.548 ,3085.880 ,-3.826 ,-0.124 ,0.075 
2016/8/25,3085.880 ,3073.444 ,3073.444 ,3041.505 ,3068.329 ,-17.551 ,-0.569 ,-0.403 
2016/8/26,3068.329 ,3069.850 ,3087.652 ,3063.894 ,3070.309 ,1.980 ,0.065 ,0.050 
2016/8/29,3070.309 ,3068.460 ,3074.943 ,3058.785 ,3070.027 ,-0.282 ,-0.009 ,-0.060 
2016/8/30,3070.027 ,3071.440 ,3082.988 ,3065.971 ,3074.677 ,4.650 ,0.152 ,0.046 
2016/8/31,3074.677 ,3072.916 ,3087.698 ,3063.396 ,3085.491 ,10.814 ,0.352 ,-0.057 
2016/9/1,3085.491 ,3083.961 ,3088.704 ,3062.876 ,3063.305 ,-22.186 ,-0.719 ,-0.050 
2016/9/2,3063.305 ,3057.495 ,3072.526 ,3050.492 ,3067.352 ,4.047 ,0.132 ,-0.190 
2016/9/5,3067.352 ,3070.707 ,3085.485 ,3065.329 ,3072.095 ,4.743 ,0.155 ,0.109 
2016/9/6,3072.095 ,3071.055 ,3095.509 ,3053.187 ,3090.713 ,18.618 ,0.606 ,-0.034 
2016/9/7,3090.713 ,3091.329 ,3105.678 ,3087.879 ,3091.928 ,1.215 ,0.039 ,0.020 
2016/9/8,3091.928 ,3089.953 ,3096.783 ,3083.902 ,3095.954 ,4.026 ,0.130 ,-0.064 
2016/9/9,3095.954 ,3095.427 ,3101.792 ,3078.218 ,3078.855 ,-17.099 ,-0.552 ,-0.017 
2016/9/12,3078.855 ,3037.507 ,3040.952 ,2999.929 ,3021.977 ,-56.878 ,-1.847 ,-1.343 
2016/9/13,3021.977 ,3025.035 ,3029.721 ,3008.741 ,3023.510 ,1.533 ,0.051 ,0.101 
2016/9/14,3023.510 ,3008.904 ,3017.945 ,2995.416 ,3002.849 ,-20.661 ,-0.683 ,-0.483 
2016/9/19,3002.849 ,3005.323 ,3026.651 ,3005.323 ,3026.051 ,23.202 ,0.773 ,0.082 
2016/9/20,3026.051 ,3027.172 ,3027.817 ,3015.880 ,3023.000 ,-3.051 ,-0.101 ,0.037 
2016/9/21,3023.000 ,3021.576 ,3032.450 ,3017.541 ,3025.874 ,2.874 ,0.095 ,-0.047 
2016/9/22,3025.874 ,3038.422 ,3054.435 ,3035.070 ,3042.313 ,16.439 ,0.543 ,0.415 
2016/9/23,3042.313 ,3044.786 ,3046.805 ,3032.802 ,3033.896 ,-8.417 ,-0.277 ,0.081 
2016/9/26,3033.896 ,3028.243 ,3028.243 ,2980.117 ,2980.430 ,-53.466 ,-1.762 ,-0.186 
2016/9/27,2980.430 ,2974.593 ,2998.233 ,2969.132 ,2998.172 ,17.742 ,0.595 ,-0.196 
2016/9/28,2998.172 ,3000.695 ,3000.695 ,2984.321 ,2987.858 ,-10.314 ,-0.344 ,0.084 
2016/9/29,2987.858 ,2992.168 ,3009.198 ,2991.909 ,2998.483 ,10.625 ,0.356 ,0.144 
2016/9/30,2998.483 ,2994.251 ,3009.195 ,2993.062 ,3004.703 ,6.220 ,0.207 ,-0.141 
2016/10/10,3004.703 ,3020.457 ,3048.236 ,3014.620 ,3048.143 ,43.440 ,1.446 ,0.524 
2016/10/11,3048.143 ,3051.622 ,3066.104 ,3048.018 ,3065.250 ,17.107 ,0.561 ,0.114 
2016/10/12,3065.250 ,3057.316 ,3060.514 ,3048.888 ,3058.498 ,-6.752 ,-0.220 ,-0.259 
2016/10/13,3058.498 ,3057.972 ,3064.999 ,3052.640 ,3061.346 ,2.848 ,0.093 ,-0.017 
2016/10/14,3061.346 ,3056.993 ,3064.790 ,3043.184 ,3063.809 ,2.463 ,0.081 ,-0.142 
2016/10/17,3063.809 ,3064.691 ,3068.812 ,3033.753 ,3041.166 ,-22.643 ,-0.739 ,0.029 
